,num_devices,task_data,local_completion_time,energy_consumed,total_weighted_waste,completion_time
1485,300,20,,0.015853546632480023,,0.029481071269677084
1486,300,20,,0.015853546632480023,,0.029481071269677084
1487,300,20,,0.015853546632480023,,0.029481071269677084
1488,300,20,,0.015853546632480023,,0.029481071269677084
1489,300,20,,0.015853546632480023,,0.029481071269677084
1490,300,20,,0.015853546632480023,,0.029481071269677084
1491,300,20,,0.015853546632480023,,0.029481071269677084
1492,300,20,,0.015853546632480023,,0.029481071269677084
1493,300,20,,0.015853546632480023,,0.029481071269677084
1494,300,20,,0.015853546632480023,,0.029481071269677084
1495,300,20,,0.015853546632480023,,0.029481071269677084
1496,300,20,,0.015853546632480023,,0.029481071269677084
1497,300,20,,0.015853546632480023,,0.029481071269677084
1498,300,20,,0.015853546632480023,,0.029481071269677084
1499,300,20,,0.015853546632480023,,0.029481071269677084
1500,300,20,,0.015853546632480023,,0.029481071269677084
1501,300,20,,0.015853546632480023,,0.029481071269677084
1502,300,20,,0.015853546632480023,,0.029481071269677084
1503,300,20,,0.015853546632480023,,0.029481071269677084
1504,300,20,,0.015853546632480023,,0.029481071269677084
1505,300,20,,0.015853546632480023,,0.029481071269677084
1506,300,20,,0.015853546632480023,,0.029481071269677084
1507,300,20,,0.015853546632480023,,0.029481071269677084
1508,150,25,,0.017462821154391198,,0.02957344077200725
1509,150,25,,0.017531463792045267,,0.029785654170528853
1510,100,25,,0.017562624827112513,,0.029881990636886638
1511,150,25,,0.017567724484741858,,0.029897756576451398
1512,150,25,,0.017598117694661058,,0.029991719258967164
1513,150,25,,0.017606840571598184,,0.030018686628272555
1514,100,25,,0.017623163308600653,,0.030069149483588874
1515,100,25,,0.017640161317818186,,0.030121699989039047
1516,50,25,,0.017640953064704215,,0.03012414772856647
1517,100,25,,0.017654724758945646,,0.030166723861102387
1518,150,25,,0.017655743677868017,,0.030169873918482533
1519,150,25,,0.017668752050626946,,0.030210090190565787
1520,150,25,,0.017685874974218405,,0.030263026877327168
1521,150,25,,0.017699200356357594,,0.030304223205542418
1522,100,25,,0.017724977987356796,,0.03038391651085718
1523,100,25,,0.017796690117533473,,0.03060561945497639
1524,150,25,,0.01780856828408554,,0.030642341617445196
1525,100,25,,0.017881640494515454,,0.03086824934247997
1526,150,25,,0.01790178270535077,,0.03093052036179369
1527,150,25,,0.017916321779077683,,0.030975468900375402
1528,50,25,,0.01793165133907966,,0.031022861281219734
1529,50,25,,0.0179567157729811,,0.03110034968903777
1530,100,25,,0.01802164375607125,,0.031301078979484795
1531,100,25,,0.018047649185844096,,0.0313814765402534
1532,150,25,,0.018065857942889556,,0.03143777015523576
1533,100,25,,0.018130217141649495,,0.031636741010111755
1534,50,25,,0.018144934711193904,,0.031682241380693914
1535,150,25,,0.01818153347753885,,0.0317953889643707
1536,150,25,,0.018209504130928332,,0.03188186214805816
1537,200,25,,0.01901233991796753,,0.034363883769677084
1538,200,25,,0.01901233991796753,,0.034363883769677084
1539,200,25,,0.01901233991796753,,0.034363883769677084
1540,200,25,,0.01901233991796753,,0.034363883769677084
1541,200,25,,0.01901233991796753,,0.034363883769677084
1542,200,25,,0.01901233991796753,,0.034363883769677084
1543,200,25,,0.01901233991796753,,0.034363883769677084
1544,200,25,,0.01901233991796753,,0.034363883769677084
1545,200,25,,0.01901233991796753,,0.034363883769677084
1546,200,25,,0.01901233991796753,,0.034363883769677084
1547,200,25,,0.01901233991796753,,0.034363883769677084
1548,200,25,,0.01901233991796753,,0.034363883769677084
1549,200,25,,0.01901233991796753,,0.034363883769677084
1550,200,25,,0.01901233991796753,,0.034363883769677084
1551,200,25,,0.01901233991796753,,0.034363883769677084
1552,200,25,,0.01901233991796753,,0.034363883769677084
1553,200,25,,0.01901233991796753,,0.034363883769677084
1554,200,25,,0.01901233991796753,,0.034363883769677084
1555,200,25,,0.01901233991796753,,0.034363883769677084
1556,200,25,,0.01901233991796753,,0.034363883769677084
1557,200,25,,0.01901233991796753,,0.034363883769677084
1558,200,25,,0.01901233991796753,,0.034363883769677084
1559,200,25,,0.01901233991796753,,0.034363883769677084
1560,200,25,,0.01901233991796753,,0.034363883769677084
1561,200,25,,0.01901233991796753,,0.034363883769677084
1562,200,25,,0.01901233991796753,,0.034363883769677084
1563,200,25,,0.01901233991796753,,0.034363883769677084
1564,200,25,,0.01901233991796753,,0.034363883769677084
1565,250,25,,0.01901233991796753,,0.034363883769677084
1566,250,25,,0.01901233991796753,,0.034363883769677084
1567,250,25,,0.01901233991796753,,0.034363883769677084
1568,250,25,,0.01901233991796753,,0.034363883769677084
1569,250,25,,0.01901233991796753,,0.034363883769677084
1570,250,25,,0.01901233991796753,,0.034363883769677084
1571,250,25,,0.01901233991796753,,0.034363883769677084
1572,250,25,,0.01901233991796753,,0.034363883769677084
1573,250,25,,0.01901233991796753,,0.034363883769677084
1574,250,25,,0.01901233991796753,,0.034363883769677084
1575,250,25,,0.01901233991796753,,0.034363883769677084
1576,250,25,,0.01901233991796753,,0.034363883769677084
1577,250,25,,0.01901233991796753,,0.034363883769677084
1578,250,25,,0.01901233991796753,,0.034363883769677084
1579,250,25,,0.01901233991796753,,0.034363883769677084
1580,250,25,,0.01901233991796753,,0.034363883769677084
1581,250,25,,0.01901233991796753,,0.034363883769677084
1582,250,25,,0.01901233991796753,,0.034363883769677084
1583,250,25,,0.01901233991796753,,0.034363883769677084
1584,250,25,,0.01901233991796753,,0.034363883769677084
1585,250,25,,0.01901233991796753,,0.034363883769677084
1586,250,25,,0.01901233991796753,,0.034363883769677084
1587,250,25,,0.01901233991796753,,0.034363883769677084
1588,250,25,,0.01901233991796753,,0.034363883769677084
1589,250,25,,0.01901233991796753,,0.034363883769677084
1590,250,25,,0.01901233991796753,,0.034363883769677084
1591,250,25,,0.01901233991796753,,0.034363883769677084
1592,250,25,,0.01901233991796753,,0.034363883769677084
1593,250,25,,0.01901233991796753,,0.034363883769677084
1594,250,25,,0.01901233991796753,,0.034363883769677084
1595,300,25,,0.01901233991796753,,0.034363883769677084
1596,300,25,,0.01901233991796753,,0.034363883769677084
1597,300,25,,0.01901233991796753,,0.034363883769677084
1598,300,25,,0.01901233991796753,,0.034363883769677084
1599,300,25,,0.01901233991796753,,0.034363883769677084
1600,300,25,,0.01901233991796753,,0.034363883769677084
1601,300,25,,0.01901233991796753,,0.034363883769677084
1602,300,25,,0.01901233991796753,,0.034363883769677084
1603,300,25,,0.01901233991796753,,0.034363883769677084
1604,300,25,,0.01901233991796753,,0.034363883769677084
1605,300,25,,0.01901233991796753,,0.034363883769677084
1606,300,25,,0.01901233991796753,,0.034363883769677084
1607,300,25,,0.01901233991796753,,0.034363883769677084
1608,300,25,,0.01901233991796753,,0.034363883769677084
1609,300,25,,0.01901233991796753,,0.034363883769677084
1610,300,25,,0.01901233991796753,,0.034363883769677084
1611,300,25,,0.01901233991796753,,0.034363883769677084
1612,300,25,,0.01901233991796753,,0.034363883769677084
1613,300,25,,0.01901233991796753,,0.034363883769677084
1614,300,25,,0.01901233991796753,,0.034363883769677084
1615,300,25,,0.01901233991796753,,0.034363883769677084
1616,300,25,,0.01901233991796753,,0.034363883769677084
1617,300,25,,0.01901233991796753,,0.034363883769677084
1618,300,25,,0.01901233991796753,,0.034363883769677084
1619,300,25,,0.01901233991796753,,0.034363883769677084
1620,300,25,,0.01901233991796753,,0.034363883769677084
1621,300,25,,0.01901233991796753,,0.034363883769677084
1622,300,25,,0.01901233991796753,,0.034363883769677084
1623,300,25,,0.01901233991796753,,0.034363883769677084
1624,300,25,,0.01901233991796753,,0.034363883769677084
1625,300,25,,0.01901233991796753,,0.034363883769677084
1626,300,25,,0.01901233991796753,,0.034363883769677084
1627,150,30,,0.020827556077713343,,0.03509293589895176
1628,150,30,,0.020834736940324828,,0.035115136025741456
1629,50,30,,0.020839692599521804,,0.03513045678432601
1630,100,30,,0.02087785614137203,,0.03524844197825857
1631,150,30,,0.020941061072642365,,0.03544384433642257
1632,50,30,,0.02095784075546365,,0.03549571987092002
1633,150,30,,0.021015514899971586,,0.035674023424383916
1634,50,30,,0.021053898007696022,,0.0357926874211999
1635,100,30,,0.021054745926256932,,0.03579530881929342
1636,100,30,,0.021153003286811793,,0.03609907815458896
1637,50,30,,0.02118956129055797,,0.03621209971790998
1638,50,30,,0.021196322859404544,,0.036233003569412614
1639,150,30,,0.021217779284475057,,0.036299337571717195
1640,50,30,,0.021421322607999865,,0.03692860564631048
1641,100,30,,0.021513969906214764,,0.03721503109104808
1642,100,30,,0.021540545693046035,,0.03729719194958431
1643,100,30,,0.021544966371237022,,0.03731085877788143
1644,150,30,,0.02155472273753142,,0.037341021250060745
1645,100,30,,0.021569011295479425,,0.037385195302016616
1646,150,30,,0.021615702840643784,,0.0375295454001508
1647,150,30,,0.021617320121775044,,0.0375345453351323
1648,100,30,,0.0216714593028888,,0.03770192030803511
1649,100,30,,0.021682424567357226,,0.03773582017141535
1650,150,30,,0.021696842578589698,,0.03778039443703412
1651,150,30,,0.02173148858207992,,0.03788750492108783
1652,150,30,,0.02176814857353188,,0.03800084178636099
1653,100,30,,0.021838702509224636,,0.038218964093197305
1654,50,30,,0.021847570143285703,,0.03824637898902966
1655,200,30,,0.02217113320345504,,0.039246696269677084
1656,200,30,,0.02217113320345504,,0.039246696269677084
1657,200,30,,0.02217113320345504,,0.039246696269677084
1658,200,30,,0.02217113320345504,,0.039246696269677084
1659,200,30,,0.02217113320345504,,0.039246696269677084
1660,200,30,,0.02217113320345504,,0.039246696269677084
1661,200,30,,0.02217113320345504,,0.039246696269677084
1662,200,30,,0.02217113320345504,,0.039246696269677084
1663,200,30,,0.02217113320345504,,0.039246696269677084
1664,200,30,,0.02217113320345504,,0.039246696269677084
1665,200,30,,0.02217113320345504,,0.039246696269677084
1666,200,30,,0.02217113320345504,,0.039246696269677084
1667,200,30,,0.02217113320345504,,0.039246696269677084
1668,200,30,,0.02217113320345504,,0.039246696269677084
1669,200,30,,0.02217113320345504,,0.039246696269677084
1670,200,30,,0.02217113320345504,,0.039246696269677084
1671,200,30,,0.02217113320345504,,0.039246696269677084
1672,200,30,,0.02217113320345504,,0.039246696269677084
1673,200,30,,0.02217113320345504,,0.039246696269677084
1674,200,30,,0.02217113320345504,,0.039246696269677084
1675,200,30,,0.02217113320345504,,0.039246696269677084
1676,200,30,,0.02217113320345504,,0.039246696269677084
1677,200,30,,0.02217113320345504,,0.039246696269677084
1678,200,30,,0.02217113320345504,,0.039246696269677084
1679,200,30,,0.02217113320345504,,0.039246696269677084
1680,200,30,,0.02217113320345504,,0.039246696269677084
1681,200,30,,0.02217113320345504,,0.039246696269677084
1682,200,30,,0.02217113320345504,,0.039246696269677084
1683,200,30,,0.02217113320345504,,0.039246696269677084
1684,250,30,,0.02217113320345504,,0.039246696269677084
1685,250,30,,0.02217113320345504,,0.039246696269677084
1686,250,30,,0.02217113320345504,,0.039246696269677084
1687,250,30,,0.02217113320345504,,0.039246696269677084
1688,250,30,,0.02217113320345504,,0.039246696269677084
1689,250,30,,0.02217113320345504,,0.039246696269677084
1690,250,30,,0.02217113320345504,,0.039246696269677084
1691,250,30,,0.02217113320345504,,0.039246696269677084
1692,250,30,,0.02217113320345504,,0.039246696269677084
1693,250,30,,0.02217113320345504,,0.039246696269677084
1694,250,30,,0.02217113320345504,,0.039246696269677084
1695,250,30,,0.02217113320345504,,0.039246696269677084
1696,250,30,,0.02217113320345504,,0.039246696269677084
1697,250,30,,0.02217113320345504,,0.039246696269677084
1698,250,30,,0.02217113320345504,,0.039246696269677084
1699,250,30,,0.02217113320345504,,0.039246696269677084
1700,250,30,,0.02217113320345504,,0.039246696269677084
1701,250,30,,0.02217113320345504,,0.039246696269677084
1702,250,30,,0.02217113320345504,,0.039246696269677084
1703,250,30,,0.02217113320345504,,0.039246696269677084
1704,250,30,,0.02217113320345504,,0.039246696269677084
1705,250,30,,0.02217113320345504,,0.039246696269677084
1706,250,30,,0.02217113320345504,,0.039246696269677084
1707,250,30,,0.02217113320345504,,0.039246696269677084
1708,250,30,,0.02217113320345504,,0.039246696269677084
1709,300,30,,0.02217113320345504,,0.039246696269677084
1710,300,30,,0.02217113320345504,,0.039246696269677084
1711,300,30,,0.02217113320345504,,0.039246696269677084
1712,300,30,,0.02217113320345504,,0.039246696269677084
1713,300,30,,0.02217113320345504,,0.039246696269677084
1714,300,30,,0.02217113320345504,,0.039246696269677084
1715,300,30,,0.02217113320345504,,0.039246696269677084
1716,300,30,,0.02217113320345504,,0.039246696269677084
1717,300,30,,0.02217113320345504,,0.039246696269677084
1718,300,30,,0.02217113320345504,,0.039246696269677084
1719,300,30,,0.02217113320345504,,0.039246696269677084
1720,300,30,,0.02217113320345504,,0.039246696269677084
1721,300,30,,0.02217113320345504,,0.039246696269677084
1722,300,30,,0.02217113320345504,,0.039246696269677084
1723,300,30,,0.02217113320345504,,0.039246696269677084
1724,300,30,,0.02217113320345504,,0.039246696269677084
1725,300,30,,0.02217113320345504,,0.039246696269677084
1726,300,30,,0.02217113320345504,,0.039246696269677084
1727,300,30,,0.02217113320345504,,0.039246696269677084
1728,300,30,,0.02217113320345504,,0.039246696269677084
1729,300,30,,0.02217113320345504,,0.039246696269677084
1730,300,30,,0.02217113320345504,,0.039246696269677084
1731,300,30,,0.02217113320345504,,0.039246696269677084
1732,300,30,,0.02217113320345504,,0.039246696269677084
1733,300,30,,0.02217113320345504,,0.039246696269677084
1734,300,30,,0.02217113320345504,,0.039246696269677084
1735,300,30,,0.02217113320345504,,0.039246696269677084
1736,300,30,,0.02217113320345504,,0.039246696269677084
1737,100,35,,0.02425436378731105,,0.04080433328055068
1738,100,35,,0.024308677536601007,,0.04097224794288284
1739,150,35,,0.024315294580941983,,0.04099270498701396
1740,150,35,,0.024357833933302722,,0.04112421829774767
1741,150,35,,0.024383546091950925,,0.04120370919082144
1742,150,35,,0.024392536211309414,,0.04123150275830925
1743,100,35,,0.024442921045167446,,0.04138727091047211
1744,100,35,,0.02448465550663026,,0.041516295846068654
1745,50,35,,0.024536644144506743,,0.04167702226779909
1746,150,35,,0.024541261744695068,,0.041691297893889055
1747,150,35,,0.02454939122815097,,0.04171643074675372
1748,150,35,,0.02457568015846647,,0.041797704768796184
1749,150,35,,0.024623545752190973,,0.04194568451817181
1750,100,35,,0.024630257352780634,,0.041966433889398316
1751,100,35,,0.024630795905476486,,0.0419680988618087
1752,100,35,,0.024655745698444587,,0.042045232849358155
1753,150,35,,0.024688071076942916,,0.04214516896288863
1754,150,35,,0.024701325312618365,,0.042186145336956124
1755,50,35,,0.024707818758843533,,0.04220622026907783
1756,150,35,,0.02472141384391658,,0.04224825040231777
1757,100,35,,0.02472707472922433,,0.042265751415548836
1758,150,35,,0.024735187503406034,,0.04229083261055207
1759,150,35,,0.024887340100854832,,0.04276122274854795
1760,100,35,,0.02498456655047567,,0.04306180495234099
1761,100,35,,0.025005758663891053,,0.043127321817126946
1762,150,35,,0.02500710383281484,,0.043131480498649954
1763,100,35,,0.02500893241445139,,0.04313713368356284
1764,50,35,,0.025030649380432004,,0.043204273165870465
1765,50,35,,0.025044577742419166,,0.04324733364743341
1766,150,35,,0.025077172073760142,,0.04334810124703041
1767,150,35,,0.02510013252738366,,0.043419085056242396
1768,100,35,,0.02512111755246698,,0.04348396169331796
1769,50,35,,0.025123973884256502,,0.043492792237963034
1770,150,35,,0.025174931583974734,,0.043650331444025414
1771,150,35,,0.02532308117760557,,0.04410834602255072
1772,200,35,,0.025329926488942556,,0.044129508769677084
1773,200,35,,0.025329926488942556,,0.044129508769677084
1774,200,35,,0.025329926488942556,,0.044129508769677084
1775,200,35,,0.025329926488942556,,0.044129508769677084
1776,200,35,,0.025329926488942556,,0.044129508769677084
1777,200,35,,0.025329926488942556,,0.044129508769677084
1778,200,35,,0.025329926488942556,,0.044129508769677084
1779,200,35,,0.025329926488942556,,0.044129508769677084
1780,200,35,,0.025329926488942556,,0.044129508769677084
1781,200,35,,0.025329926488942556,,0.044129508769677084
1782,200,35,,0.025329926488942556,,0.044129508769677084
1783,200,35,,0.025329926488942556,,0.044129508769677084
1784,200,35,,0.025329926488942556,,0.044129508769677084
1785,200,35,,0.025329926488942556,,0.044129508769677084
1786,200,35,,0.025329926488942556,,0.044129508769677084
1787,200,35,,0.025329926488942556,,0.044129508769677084
1788,200,35,,0.025329926488942556,,0.044129508769677084
1789,200,35,,0.025329926488942556,,0.044129508769677084
1790,200,35,,0.025329926488942556,,0.044129508769677084
1791,200,35,,0.025329926488942556,,0.044129508769677084
1792,200,35,,0.025329926488942556,,0.044129508769677084
1793,200,35,,0.025329926488942556,,0.044129508769677084
1794,200,35,,0.025329926488942556,,0.044129508769677084
1795,200,35,,0.025329926488942556,,0.044129508769677084
1796,200,35,,0.025329926488942556,,0.044129508769677084
1797,200,35,,0.025329926488942556,,0.044129508769677084
1798,200,35,,0.025329926488942556,,0.044129508769677084
1799,200,35,,0.025329926488942556,,0.044129508769677084
1800,250,35,,0.025329926488942556,,0.044129508769677084
1801,250,35,,0.025329926488942556,,0.044129508769677084
1802,250,35,,0.025329926488942556,,0.044129508769677084
1803,250,35,,0.025329926488942556,,0.044129508769677084
1804,250,35,,0.025329926488942556,,0.044129508769677084
1805,250,35,,0.025329926488942556,,0.044129508769677084
1806,250,35,,0.025329926488942556,,0.044129508769677084
1807,250,35,,0.025329926488942556,,0.044129508769677084
1808,250,35,,0.025329926488942556,,0.044129508769677084
1809,250,35,,0.025329926488942556,,0.044129508769677084
1810,250,35,,0.025329926488942556,,0.044129508769677084
1811,250,35,,0.025329926488942556,,0.044129508769677084
1812,250,35,,0.025329926488942556,,0.044129508769677084
1813,250,35,,0.025329926488942556,,0.044129508769677084
1814,250,35,,0.025329926488942556,,0.044129508769677084
1815,250,35,,0.025329926488942556,,0.044129508769677084
1816,250,35,,0.025329926488942556,,0.044129508769677084
1817,250,35,,0.025329926488942556,,0.044129508769677084
1818,250,35,,0.025329926488942556,,0.044129508769677084
1819,250,35,,0.025329926488942556,,0.044129508769677084
1820,250,35,,0.025329926488942556,,0.044129508769677084
1821,250,35,,0.025329926488942556,,0.044129508769677084
1822,250,35,,0.025329926488942556,,0.044129508769677084
1823,250,35,,0.025329926488942556,,0.044129508769677084
1824,250,35,,0.025329926488942556,,0.044129508769677084
1825,250,35,,0.025329926488942556,,0.044129508769677084
1826,250,35,,0.025329926488942556,,0.044129508769677084
1827,250,35,,0.025329926488942556,,0.044129508769677084
1828,250,35,,0.025329926488942556,,0.044129508769677084
1829,250,35,,0.025329926488942556,,0.044129508769677084
1830,250,35,,0.025329926488942556,,0.044129508769677084
1831,300,35,,0.025329926488942556,,0.044129508769677084
1832,300,35,,0.025329926488942556,,0.044129508769677084
1833,300,35,,0.025329926488942556,,0.044129508769677084
1834,300,35,,0.025329926488942556,,0.044129508769677084
1835,300,35,,0.025329926488942556,,0.044129508769677084
1836,300,35,,0.025329926488942556,,0.044129508769677084
1837,300,35,,0.025329926488942556,,0.044129508769677084
1838,300,35,,0.025329926488942556,,0.044129508769677084
1839,300,35,,0.025329926488942556,,0.044129508769677084
1840,300,35,,0.025329926488942556,,0.044129508769677084
1841,300,35,,0.025329926488942556,,0.044129508769677084
1842,300,35,,0.025329926488942556,,0.044129508769677084
1843,300,35,,0.025329926488942556,,0.044129508769677084
1844,300,35,,0.025329926488942556,,0.044129508769677084
1845,300,35,,0.025329926488942556,,0.044129508769677084
1846,300,35,,0.025329926488942556,,0.044129508769677084
1847,300,35,,0.025329926488942556,,0.044129508769677084
1848,300,35,,0.025329926488942556,,0.044129508769677084
1849,300,35,,0.025329926488942556,,0.044129508769677084
1850,300,35,,0.025329926488942556,,0.044129508769677084
1851,300,35,,0.025329926488942556,,0.044129508769677084
1852,300,35,,0.025329926488942556,,0.044129508769677084
1853,300,35,,0.025329926488942556,,0.044129508769677084
1854,300,35,,0.025329926488942556,,0.044129508769677084
1855,300,35,,0.025329926488942556,,0.044129508769677084
1856,300,35,,0.025329926488942556,,0.044129508769677084
1857,300,35,,0.025329926488942556,,0.044129508769677084
1858,300,35,,0.025329926488942556,,0.044129508769677084
1859,300,35,,0.025329926488942556,,0.044129508769677084
1860,150,35,,0.025337027999796397,,0.04415146357509302
1861,150,35,,0.025345745925766976,,0.04417841563814748
1862,100,35,,0.025357598870761982,,0.04421505982645149
1863,150,35,,0.025369109137597746,,0.044250644601841645
1864,100,35,,0.025379779609649315,,0.04428363309434838
1865,150,35,,0.025389034544359937,,0.04431224535656846
1866,150,35,,0.025418110300900788,,0.04440213504206126
1867,50,35,,0.0254345801248841,,0.04445305262681617
1868,150,35,,0.025467011419241153,,0.044553316186451634
1869,150,40,,0.027701702957838477,,0.04657920507469281
1870,150,40,,0.027744292130992387,,0.04671087240980841
1871,150,40,,0.027757277331498333,,0.046751017043290266
1872,150,40,,0.027781638680717965,,0.0468263318168356
1873,150,40,,0.027784113178232046,,0.04683398189476154
1874,150,40,,0.0278141599260147,,0.046926873465939385
1875,100,40,,0.027821192253304025,,0.0469486143856445
1876,100,40,,0.027870943932815966,,0.04710242509793959
1877,100,40,,0.02787728911832528,,0.04712204167194084
1878,100,40,,0.028012814458976902,,0.04754102751089444
1879,100,40,,0.02808653266394494,,0.047768932372126885
1880,50,40,,0.028182893586851058,,0.04806683874101731
1881,100,40,,0.02819371070297188,,0.048100280593671205
1882,50,40,,0.028313376710325668,,0.04847023622148431
1883,150,40,,0.028331435529225932,,0.048526066292458925
1884,50,40,,0.02837359224862156,,0.04865639666726988
1885,100,40,,0.028390676930405596,,0.048709215126873984
1886,50,40,,0.028400780625007872,,0.04874045138821899
1887,100,40,,0.02842903809452484,,0.04882781128353707
1888,200,40,,0.028488719774430064,,0.049012321269677084
1889,200,40,,0.028488719774430064,,0.049012321269677084
1890,200,40,,0.028488719774430064,,0.049012321269677084
1891,200,40,,0.028488719774430064,,0.049012321269677084
1892,200,40,,0.028488719774430064,,0.049012321269677084
1893,200,40,,0.028488719774430064,,0.049012321269677084
1894,200,40,,0.028488719774430064,,0.049012321269677084
1895,200,40,,0.028488719774430064,,0.049012321269677084
1896,200,40,,0.028488719774430064,,0.049012321269677084
1897,200,40,,0.028488719774430064,,0.049012321269677084
1898,200,40,,0.028488719774430064,,0.049012321269677084
1899,200,40,,0.028488719774430064,,0.049012321269677084
1900,200,40,,0.028488719774430064,,0.049012321269677084
1901,200,40,,0.028488719774430064,,0.049012321269677084
1902,200,40,,0.028488719774430064,,0.049012321269677084
1903,200,40,,0.028488719774430064,,0.049012321269677084
1904,250,40,,0.028488719774430064,,0.049012321269677084
1905,250,40,,0.028488719774430064,,0.049012321269677084
1906,250,40,,0.028488719774430064,,0.049012321269677084
1907,250,40,,0.028488719774430064,,0.049012321269677084
1908,250,40,,0.028488719774430064,,0.049012321269677084
1909,250,40,,0.028488719774430064,,0.049012321269677084
1910,250,40,,0.028488719774430064,,0.049012321269677084
1911,250,40,,0.028488719774430064,,0.049012321269677084
1912,250,40,,0.028488719774430064,,0.049012321269677084
1913,250,40,,0.028488719774430064,,0.049012321269677084
1914,250,40,,0.028488719774430064,,0.049012321269677084
1915,250,40,,0.028488719774430064,,0.049012321269677084
1916,250,40,,0.028488719774430064,,0.049012321269677084
1917,250,40,,0.028488719774430064,,0.049012321269677084
1918,250,40,,0.028488719774430064,,0.049012321269677084
1919,250,40,,0.028488719774430064,,0.049012321269677084
1920,250,40,,0.028488719774430064,,0.049012321269677084
1921,250,40,,0.028488719774430064,,0.049012321269677084
1922,250,40,,0.028488719774430064,,0.049012321269677084
1923,250,40,,0.028488719774430064,,0.049012321269677084
1924,250,40,,0.028488719774430064,,0.049012321269677084
1925,250,40,,0.028488719774430064,,0.049012321269677084
1926,250,40,,0.028488719774430064,,0.049012321269677084
1927,250,40,,0.028488719774430064,,0.049012321269677084
1928,300,40,,0.028488719774430064,,0.049012321269677084
1929,300,40,,0.028488719774430064,,0.049012321269677084
1930,300,40,,0.028488719774430064,,0.049012321269677084
1931,300,40,,0.028488719774430064,,0.049012321269677084
1932,300,40,,0.028488719774430064,,0.049012321269677084
1933,300,40,,0.028488719774430064,,0.049012321269677084
1934,300,40,,0.028488719774430064,,0.049012321269677084
1935,300,40,,0.028488719774430064,,0.049012321269677084
1936,300,40,,0.028488719774430064,,0.049012321269677084
1937,300,40,,0.028488719774430064,,0.049012321269677084
1938,300,40,,0.028488719774430064,,0.049012321269677084
1939,300,40,,0.028488719774430064,,0.049012321269677084
1940,300,40,,0.028488719774430064,,0.049012321269677084
1941,300,40,,0.028488719774430064,,0.049012321269677084
1942,300,40,,0.028488719774430064,,0.049012321269677084
1943,300,40,,0.028488719774430064,,0.049012321269677084
1944,300,40,,0.028488719774430064,,0.049012321269677084
1945,300,40,,0.028488719774430064,,0.049012321269677084
1946,300,40,,0.028488719774430064,,0.049012321269677084
1947,300,40,,0.028488719774430064,,0.049012321269677084
1948,300,40,,0.028488719774430064,,0.049012321269677084
1949,300,40,,0.028488719774430064,,0.049012321269677084
1950,300,40,,0.028488719774430064,,0.049012321269677084
1951,300,40,,0.028488719774430064,,0.049012321269677084
1952,300,40,,0.028488719774430064,,0.049012321269677084
1953,300,40,,0.028488719774430064,,0.049012321269677084
1954,300,40,,0.028488719774430064,,0.049012321269677084
1955,300,40,,0.028488719774430064,,0.049012321269677084
1956,300,40,,0.028488719774430064,,0.049012321269677084
1957,300,40,,0.028488719774430064,,0.049012321269677084
1958,300,40,,0.028488719774430064,,0.049012321269677084
1959,300,40,,0.028488719774430064,,0.049012321269677084
1960,300,40,,0.028488719774430064,,0.049012321269677084
1961,300,40,,0.028488719774430064,,0.049012321269677084
1962,300,40,,0.028488719774430064,,0.049012321269677084
1963,300,40,,0.028488719774430064,,0.049012321269677084
1964,300,40,,0.028488719774430064,,0.049012321269677084
1965,300,40,,0.028488719774430064,,0.049012321269677084
1966,300,40,,0.028488719774430064,,0.049012321269677084
1967,300,40,,0.028488719774430064,,0.049012321269677084
1968,300,40,,0.028488719774430064,,0.049012321269677084
1969,300,40,,0.028488719774430064,,0.049012321269677084
1970,50,40,,0.028599902748984378,,0.04935605102270345
1971,50,40,,0.028608908588950602,,0.04938389319152286
1972,50,40,,0.02869410218161569,,0.04964727499690795
1973,150,40,,0.028707856933520327,,0.04968979875105351
1974,100,40,,0.028715280364587422,,0.049712748794776745
1975,150,40,,0.02883065335085064,,0.05006943225493006
1976,100,40,,0.028950405127038344,,0.05043965304294612
1977,150,40,,0.02901975076445588,,0.0506540398132096
1978,150,40,,0.029031707747104552,,0.05069100564101951
1979,100,40,,0.029038673528838366,,0.050712540830598646
1980,150,40,,0.029048877508609263,,0.050744087130385966
1981,150,40,,0.029064808151146326,,0.050793337798905734
1982,150,40,,0.029096279446913873,,0.05089063345739088
1983,50,45,,0.03113086184209842,,0.052297871273205586
1984,150,45,,0.031241157340709536,,0.05263885733379167
1985,50,45,,0.03124754164143715,,0.052658594835159535
1986,150,45,,0.03125761495651405,,0.05268973717612872
1987,100,45,,0.031297396815809134,,0.052812725508877
1988,150,45,,0.03133335905180004,,0.05292390521552706
1989,150,45,,0.031379087711490526,,0.0530652784875109
1990,150,45,,0.031431927367012315,,0.05322863588836574
1991,50,45,,0.031462556592170336,,0.05332332822809814
1992,150,45,,0.03152327823914659,,0.05351105334340622
1993,150,45,,0.03155025754071032,,0.053594461695273904
1994,100,45,,0.0315636696416863,,0.05363592612069082
1995,100,45,,0.031565657051721985,,0.05364207033443817
1996,150,45,,0.03162177872679067,,0.053815574322689214
1997,150,45,,0.0316315456140502,,0.05384576932115018
1998,200,45,,0.03164751305991757,,0.053895133769677084
1999,200,45,,0.03164751305991757,,0.053895133769677084
2000,200,45,,0.03164751305991757,,0.053895133769677084
2001,200,45,,0.03164751305991757,,0.053895133769677084
